YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,12,11,5,OO,6312,N908SW,PSP,LAX,735,723.0,-12.0,18.0,741.0,59.0,71.0,25.0,110,806.0,28.0,834,834.0,0.0,0,0,,,,,,
2015,12,12,6,OO,6312,N908SW,PSP,LAX,735,728.0,-7.0,27.0,755.0,59.0,57.0,23.0,110,818.0,7.0,834,825.0,-9.0,0,0,,,,,,
2015,12,13,7,OO,6312,N932EV,PSP,LAX,735,728.0,-7.0,17.0,745.0,59.0,48.0,25.0,110,810.0,6.0,834,816.0,-18.0,0,0,,,,,,
2015,12,14,1,OO,6312,N472CA,PSP,LAX,735,729.0,-6.0,16.0,745.0,59.0,68.0,27.0,110,812.0,25.0,834,837.0,3.0,0,0,,,,,,
2015,12,15,2,OO,6312,N905SW,PSP,LAX,735,741.0,6.0,12.0,753.0,59.0,43.0,22.0,110,815.0,9.0,834,824.0,-10.0,0,0,,,,,,
2015,12,16,3,OO,6312,N594SW,PSP,LAX,735,725.0,-10.0,38.0,803.0,59.0,81.0,36.0,110,839.0,7.0,834,846.0,12.0,0,0,,,,,,
2015,12,17,4,OO,6312,N908SW,PSP,LAX,654,644.0,-10.0,15.0,659.0,56.0,74.0,27.0,110,726.0,32.0,750,758.0,8.0,0,0,,,,,,
2015,12,18,5,OO,6312,N709BR,PSP,LAX,651,645.0,-6.0,12.0,657.0,56.0,91.0,27.0,110,724.0,52.0,747,816.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0
2015,12,19,6,OO,6312,N961SW,PSP,LAX,623,632.0,9.0,16.0,648.0,56.0,51.0,26.0,110,714.0,9.0,719,723.0,4.0,0,0,,,,,,
2015,12,20,7,OO,6312,N916SW,PSP,LAX,650,646.0,-4.0,28.0,714.0,56.0,68.0,27.0,110,741.0,13.0,746,754.0,8.0,0,0,,,,,,
2015,12,21,1,OO,6312,N967SW,PSP,LAX,651,700.0,9.0,14.0,714.0,56.0,46.0,24.0,110,738.0,8.0,747,746.0,-1.0,0,0,,,,,,
2015,12,22,2,OO,6312,N976SW,PSP,LAX,651,644.0,-7.0,12.0,656.0,56.0,50.0,30.0,110,726.0,8.0,747,734.0,-13.0,0,0,,,,,,
2015,12,23,3,OO,6312,N961SW,PSP,LAX,650,642.0,-8.0,48.0,730.0,56.0,98.0,31.0,110,801.0,19.0,746,820.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0
2015,12,24,4,OO,6312,N983SW,PSP,LAX,651,647.0,-4.0,19.0,706.0,56.0,80.0,25.0,110,731.0,36.0,747,807.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,12,25,5,OO,6312,N957SW,PSP,LAX,650,640.0,-10.0,40.0,720.0,56.0,72.0,25.0,110,745.0,7.0,746,752.0,6.0,0,0,,,,,,
2015,12,26,6,OO,6312,N973SW,PSP,LAX,600,558.0,-2.0,19.0,617.0,56.0,51.0,23.0,110,640.0,9.0,656,649.0,-7.0,0,0,,,,,,
2015,12,27,7,OO,6312,N976SW,PSP,LAX,700,645.0,-15.0,17.0,702.0,56.0,53.0,26.0,110,728.0,10.0,756,738.0,-18.0,0,0,,,,,,
2015,12,28,1,OO,6312,N912SW,PSP,LAX,651,734.0,43.0,10.0,744.0,56.0,54.0,24.0,110,808.0,20.0,747,828.0,41.0,0,0,,0.0,0.0,41.0,0.0,0.0
2015,12,29,2,OO,6312,N963SW,PSP,LAX,650,646.0,-4.0,18.0,704.0,56.0,48.0,25.0,110,729.0,5.0,746,734.0,-12.0,0,0,,,,,,
2015,12,30,3,OO,6312,N982SW,PSP,LAX,651,649.0,-2.0,30.0,719.0,56.0,62.0,25.0,110,744.0,7.0,747,751.0,4.0,0,0,,,,,,
2015,12,31,4,OO,6312,N926SW,PSP,LAX,651,641.0,-10.0,15.0,656.0,56.0,49.0,25.0,110,721.0,9.0,747,730.0,-17.0,0,0,,,,,,
